Lon	I-H-1043	I-H-1048	I-P-1116	O-H-1040	O-H-1046	O-P-1113	I-H-1114
625.38	17027.705	11861.561	30978.562	35777.111	37678.627	32898.33	29642.65
625.53	17066.232	11879.628	31028.508	35832.85	37733.729	32943.99	29699.199
625.68	17087.89	11890.582	31063.933	35885.254	37785.449	32980.715	29729.472
625.83	17133.509	11911.213	31135.653	35979.509	37883.333	33044.102	29788.675
625.98	17140.244	11931.728	31142.089	36000.947	37903.74	33059.88	29797.21
626.13	17183.474	11964.78	31217.616	36083.89	38006.659	33136.749	29865.45
626.28	17196.474	11954.112	31202.013	36091.376	38010.431	33148.419	29871.156
626.43	17195.456	11952.237	31207.183	36095.917	38022.995	33149.741	29877.654
626.58	17124.359	11908.02	31108.799	35988.361	37930.537	33049.842	29771.262
626.74	17082.387	11877.761	31031.739	35882.585	37826.409	32957.335	29690.475
626.89	16988.091	11820.586	30886.333	35705.145	37648.29	32797.356	29547.784
627.04	16929.883	11776.465	30784.334	35603.4	37532.146	32688.477	29451.686
627.19	16825.028	11684.468	30587.446	35379.444	37291.249	32486.028	29262.962
627.34	16743.717	11640.233	30481.553	35242.904	37149.056	32347.586	29147.849
627.49	16701.557	11618.228	30389.163	35145.864	37047.864	32262.426	29056.942
627.64	16718.062	11632.248	30408.117	35167.974	37052.677	32301.271	29080.787
627.79	16711.141	11631.68	30401.69	35178.571	37053.317	32301.723	29066.835
627.94	16781.955	11682.735	30525.9	35326.988	37212.043	32440.285	29207.23
628.09	16823.375	11699.123	30601.09	35411.242	37308.496	32515.102	29277.574
628.24	16926.389	11772.18	30782.861	35637.797	37546.41	32705.465	29451.135
628.39	17016.393	11828.712	30927.075	35821.932	37744.503	32866.491	29589.272
628.55	17087.579	11869.897	31064.535	35990.062	37910.679	33000.941	29725.732
628.7	17145.479	11907.907	31146.797	36101.346	38038.865	33092.104	29811.545
628.85	17198.411	11944.158	31245.038	36217.598	38169.466	33196.169	29918.059
629	17202.141	11928.612	31242.229	36217.875	38165.238	33195.535	29910.096
629.15	17252.788	11974.974	31338.709	36328.59	38280.239	33288.215	30006.809
629.3	17263.282	11986.017	31349.567	36361.786	38302.864	33312.458	30023.061
629.45	17301.646	12004.097	31436.097	36458.765	38403.648	33406.703	30104.195
629.6	17345.369	12034.787	31493.326	36530.687	38491.765	33479.777	30159.742
629.75	17425.068	12079.167	31639.211	36703.594	38670.102	33621.816	30297.156
629.9	17507.869	12137.506	31794.287	36909.847	38883.98	33797.527	30455.517
630.05	17647.594	12236.287	32053.913	37218.298	39202.255	34072.915	30689.001
630.2	17755.696	12303.576	32232.444	37456.4	39431.103	34277.357	30852.577
630.35	17888.052	12399.997	32482.589	37732.777	39733.304	34544.578	31076.755
630.5	17991.747	12465.955	32661.814	37945.947	39960.033	34730.111	31236.978
630.65	18097.762	12543.244	32871.244	38190.838	40200.112	34948.354	31414.42
630.81	18147.798	12582.095	32967.271	38308.634	40319.599	35041.416	31495.404
630.96	18246.143	12637.736	33131.406	38481.242	40506.91	35209.262	31638.231
631.11	18313.24	12673.91	33224.142	38588.271	40630.494	35297.447	31738.252
631.26	18392.42	12727.441	33367.178	38741.451	40804.881	35427.232	31885.475
631.41	18458.747	12768.121	33471.405	38861.519	40938.507	35513.64	31989.692
631.56	18558.999	12840.79	33636.524	39055.372	41152.032	35689.989	32150.384
631.71	18648.968	12896.54	33792.968	39258.597	41357.87	35846.452	32325.804
631.86	18791.634	12979.667	34009.512	39534.161	41633.985	36082.141	32543.678
632.01	18851.921	13026.086	34100.45	39667.7	41749.833	36173.45	32631.042
632.16	18874.911	13052.394	34149.671	39741.835	41816.12	36240.932	32686.075
632.31	18811.11	13009.188	34034.317	39617.044	41695.087	36113.517	32567.241
632.46	18680.545	12915.04	33778.205	39365.006	41423.69	35872.369	32343.535
632.61	18457.559	12767.416	33375.844	38935.274	40952.219	35460.098	31963.098
632.76	18238.81	12615.15	32976.996	38478.261	40489.382	35040.917	31567.996
632.91	17929.686	12414.929	32460.061	37870.128	39868.612	34493.808	31076.72
633.06	17661.533	12225.917	31996.16	37318.566	39299.839	33986.808	30625.796
633.21	17360.833	12010.338	31456.658	36710.593	38668.898	33402.757	30086.679
633.36	17155.789	11854.504	31087.119	36286.713	38230.447	33030.689	29722.164
633.51	16989.778	11731.02	30810.262	35950.086	37860.922	32718.119	29430.877
633.67	16894.863	11656.259	30642.06	35744.469	37646.355	32539.521	29269.545
633.82	16801.075	11591.284	30475.844	35553.78	37443.338	32365.415	29106.702
633.97	16772.303	11559.809	30418.358	35497.204	37379.313	32289.139	29035.424
634.12	16735.371	11534.238	30347.062	35424.558	37322.558	32224.283	28972.162
634.27	16757.607	11549.729	30388.016	35483.387	37394.641	32287.146	29031.191
634.42	16764.02	11560.602	30389.733	35506.922	37414.282	32291.305	29050.393
634.57	16792.718	11589.014	30435.345	35563.817	37491.595	32341.245	29107.267
634.72	16776.257	11576.795	30388.124	35538.411	37457.641	32298.663	29075.466
634.87	16759.621	11568.577	30364.665	35522.457	37430.414	32268.808	29058.917
635.02	16703.298	11519.925	30232.134	35387.561	37276.597	32150.54	28939.958
635.17	16664.881	11484.254	30145.308	35305.254	37168.066	32071.473	28858.023
635.32	16596.454	11435.631	30039.927	35157.731	37014.192	31921.718	28722.39
635.47	16559.344	11403.376	29976.035	35093.035	36918.004	31845.278	28653.893
635.62	16489.295	11346.843	29860.677	34960.064	36778.853	31715.216	28531.535
635.77	16481.796	11337.652	29863.411	34939.225	36771.093	31698.587	28515.247
635.92	16476.255	11321.366	29823.861	34905.312	36732.718	31664.157	28477.355
636.07	16504.945	11339.571	29883.13	34984.263	36834.99	31736.154	28568.945
636.22	16522.124	11358.222	29937.376	35044.055	36898.805	31789.364	28607.485
636.37	16577.892	11398.365	30040.65	35167.277	37019.98	31917.453	28715.123
636.52	16587.05	11409.171	30071.929	35194.919	37074.458	31956.313	28744.016
636.67	16644.858	11452.802	30187.309	35346.197	37216.221	32088.285	28848.813
636.82	16667.073	11474.47	30242.591	35415.907	37293.075	32145.436	28894.37
636.97	16704.311	11497.752	30325.005	35506.753	37396.468	32236.223	28986.378
637.12	16694.182	11498.192	30334.753	35493.216	37368.884	32219.753	28942.182
637.27	16717.019	11504.964	30360.216	35524.294	37426.489	32248.622	28961.458
637.42	16719.635	11488.745	30317.129	35512.426	37429.372	32209.294	28939.678
637.57	16729.425	11487.788	30338.47	35530.985	37432.919	32216.898	28950.743
637.72	16719.591	11476.526	30311.416	35497.923	37411.173	32171.67	28917.13
637.87	16715.115	11471.983	30289.213	35490.959	37400.631	32151.158	28909.18
638.02	16690.19	11456.97	30254.278	35446.014	37360.409	32105.784	28860.784
638.17	16688.408	11456.88	30226.945	35445.662	37349.838	32099.353	28868.978
638.32	16657.797	11427.479	30170.325	35395.159	37271.358	32050.139	28827.821
638.47	16614.95	11411.335	30126.851	35330.138	37188.774	32003.962	28774.202
638.62	16570.546	11379.479	30033.622	35252.612	37111.842	31923.194	28688.788
638.77	16523.991	11343.409	29936.772	35142.87	36974.87	31829.309	28607.245
638.93	16450.414	11289.855	29814.723	35006.592	36812.459	31706.229	28480.613
639.08	16382.503	11238.273	29690.536	34866.656	36672.109	31568.261	28356.658
639.23	16334.871	11209.035	29607.661	34781.288	36593.178	31483.915	28260.981
639.38	16288.582	11192.088	29534.593	34692.868	36509.833	31384.318	28181.945
639.53	16231.123	11157.332	29449.936	34580.09	36403.583	31258.321	28081.585
639.68	16209.106	11145.534	29403.424	34513.524	36330.227	31191.611	28033.897
639.83	16169.681	11116.021	29343.702	34448.89	36288.69	31123.999	27978.956
639.98	16163.569	11103.163	29315.866	34428.471	36276.206	31103.348	27954.426
640.13	16139.62	11085.521	29267.576	34383.842	36214.236	31054.818	27901.642
640.28	16126.059	11068.07	29240.246	34364.366	36182.916	31025.75	27885.971
640.43	16085.663	11032.003	29168.784	34287.817	36093.774	30946.354	27821.223
640.58	16079.167	11019.332	29134.804	34275.41	36053.124	30929.058	27807.3
640.73	16042.626	10990.768	29057.79	34216.298	35991.306	30872.374	27749.35
640.88	16029.766	10982.018	29031.204	34204.294	35960.821	30854.161	27731.788
641.03	16013.55	10971.803	29013.639	34180.189	35929.221	30821.496	27722.033
641.18	16022.567	10976.797	29025.765	34186.984	35955.202	30834.566	27723.183
641.33	16023.25	10970.821	29034.459	34189.361	35955.537	30821.437	27717.843
641.48	16045.509	10987.74	29081.234	34257.709	36012.345	30867.664	27778.255
641.63	16060.407	10992.858	29117.154	34307.75	36072.695	30894.769	27801.55
641.78	16095.192	11015.094	29183.577	34374.862	36145.983	30952.907	27860.38
641.93	16117.811	11030.921	29215.261	34412.712	36185.087	30998.591	27883.349
642.08	16145.922	11063.053	29273.647	34480.932	36267.616	31057.305	27924.426
642.23	16163.769	11062.725	29309.571	34539.592	36303.526	31093.604	27967.11
642.38	16159.92	11061.184	29301.535	34537.699	36312.031	31094.514	27973.371
642.53	16134.139	11042.897	29249.919	34470.183	36265.194	31049.161	27914.622
642.67	16124.328	11034.383	29211.174	34410.063	36208.965	31011.844	27878.438
642.82	16089.313	11008.401	29156.829	34331.732	36133.907	30950.841	27811.775
642.97	16075.839	10996.136	29147.124	34306.499	36113.402	30927.575	27797.333
643.12	16057.667	10955.217	29086.635	34251.688	36055.492	30853.832	27738.371
643.27	16058.403	10966.92	29064.721	34258.469	36061.942	30858.975	27756.206
643.42	16021.89	10936.319	29013.979	34170.417	35981.956	30807.374	27680.792
643.57	16020.965	10937.262	29029.262	34191.319	35982.526	30809.844	27687.163
643.72	16008.109	10930.845	29026.175	34192.372	35983.208	30809.681	27691.318
643.87	16010.206	10938.327	29028.392	34218.226	36005.261	30808.316	27711.304
644.02	15987.186	10917.482	28976.636	34175.537	35960.877	30758.867	27657.209
644.17	15954.873	10901.631	28932.18	34121.401	35900.959	30735.883	27621.291
644.32	15866.744	10844.513	28819.272	33965.03	35756.041	30596.578	27482.393
644.47	15831.919	10813.359	28743.292	33890.449	35684.292	30500.755	27424.492
644.62	15790.819	10778.039	28667.172	33798.074	35618.664	30408.084	27336.972
644.77	15758.125	10755.301	28596.751	33743.728	35542.322	30355.839	27279.488
644.92	15701.774	10711.016	28499.224	33616.941	35409.226	30251.697	27167.269
645.07	15633.598	10682.334	28389.279	33486.103	35282.849	30110.96	27054.433
645.22	15582.922	10641.747	28293.516	33373.692	35159.559	29991.704	26957.295
645.37	15559.075	10620.119	28229.174	33299.227	35080.153	29917.932	26883.778
645.52	15537.623	10610.292	28164.962	33251.335	35024.679	29878.05	26845.271
645.67	15495.484	10576.659	28077.802	33171.021	34929.306	29814.296	26777.417
645.82	15447.685	10537.367	28000.52	33090.456	34856.456	29724.377	26694.629
645.97	15408.916	10515.103	27948.378	33056.145	34817.86	29679.421	26648.214
646.12	15393.262	10491.163	27906.537	33025.481	34761.461	29661.383	26624.295
646.27	15370.122	10483.562	27859.606	32980.692	34738.54	29637.155	26592.76
646.42	15345.735	10463.417	27814.439	32945.998	34693.099	29583.658	26561.867
646.57	15337.734	10460.669	27823.086	32944.437	34691.164	29574.658	26539.976
646.72	15315.398	10438.398	27772.234	32874.125	34618.277	29510.465	26487.707
646.87	15288.424	10425.776	27719.271	32804.665	34554.294	29454.622	26423.677
647.02	15242.58	10382.679	27620.734	32693.833	34448.886	29354.876	26343.548
647.17	15229.812	10372.79	27611.384	32666.757	34438.757	29318.208	26322.999
647.32	15216.519	10354.465	27597.223	32657.311	34400.981	29289.036	26289.751
647.47	15221.779	10350.471	27596.096	32652.042	34398.329	29306.217	26286.438
647.62	15208.357	10340.455	27573.675	32631.784	34356.114	29270.411	26247.917
647.77	15202.672	10347.936	27554.53	32624.54	34348.627	29258.936	26242.276
647.92	15198.944	10333.944	27543.998	32613.58	34325.293	29244.162	26236.307
648.06	15216.26	10343.986	27587.37	32661.821	34366.788	29287.512	26267.557
648.21	15136.28	10288.95	27444.896	32516.455	34207.598	29150.424	26133.688
648.36	15061.805	10250.41	27302.365	32366.398	34055.453	28999.828	26020.443
648.51	14940.918	10164.973	27083.863	32119.336	33806.875	28760.379	25822.236
648.66	14833.529	10079.803	26867.409	31902.078	33567.088	28555.506	25644.606
648.81	14704.83	9988.754	26636.084	31648.612	33298.612	28299.897	25428.83
648.96	14622.183	9931.535	26473.074	31457.37	33110.38	28118.71	25282.71
649.11	14528.097	9875.229	26300.405	31266.646	32893.614	27922.591	25110.821
649.26	14538.681	9874.361	26295.9	31282.703	32898.924	27924	25131.031
649.41	14591.359	9905.831	26400.721	31378.039	33015.555	28014.336	25201.863
649.56	14705.593	9990.769	26608.922	31640.385	33254.934	28243.307	25382.428
649.71	14800.227	10062.523	26798.16	31842.821	33476.906	28414.194	25544.797
649.86	14957.967	10158.923	27094.614	32157.857	33825.988	28733.263	25802.011
650.01	15044.41	10219.938	27267.75	32377.992	34050.588	28919.74	25967.223
650.16	15142.641	10277.883	27444.696	32589.608	34283.848	29104.796	26140.181
650.31	15187.216	10298.04	27529.633	32662.336	34383.284	29194.457	26193.151
650.46	15153.959	10267.223	27455.882	32607.168	34313.675	29137.037	26152.597
650.61	15083.288	10222.992	27330.365	32466.937	34192.365	29003.058	26037.265
650.75	15013.305	10170.701	27212.811	32325.327	34050.692	28895.459	25922.229
650.9	14903.256	10103.662	27017.674	32135.871	33835.103	28690.586	25747.783
651.05	14825.243	10047.299	26873.629	31974.014	33659.242	28543.441	25593.244
651.2	14749.573	9992.265	26724.165	31811.068	33477.769	28397.386	25447.419
651.35	14697.582	9962.187	26642.143	31721.604	33379.934	28299.955	25372.527
651.5	14671.523	9954.875	26604.184	31682.908	33335.986	28265.93	25329.941
651.65	14696.538	9963.208	26649.098	31728.209	33378.055	28304.713	25371.527
651.8	14725.628	9985.682	26702.376	31809.143	33444.552	28353.704	25422.288
651.95	14755.062	10002.875	26753.204	31887.831	33512.051	28431.194	25475.721
652.1	14783.002	10016.684	26789.024	31926.079	33555.157	28458.421	25521.552
652.25	14807.229	10034.383	26822.47	31966.24	33606.855	28497.164	25557.734
652.4	14810.06	10035.522	26835.687	31992.961	33623.224	28510.709	25573.136
652.55	14838.024	10035.727	26878.497	32048.903	33673.345	28553.013	25601.233
652.7	14811.902	10024.836	26858.145	32018.275	33645.594	28514.572	25561.969
652.85	14791.104	10008.763	26821.028	31966.028	33617.413	28479.499	25536.643
652.99	14773.621	9995.83	26796.259	31911.028	33565.247	28410.095	25501.622
653.14	14754.205	9990.193	26770.677	31891.722	33541.655	28403.61	25479.831
653.29	14702.391	9965.435	26705.117	31809.293	33455.25	28321.281	25407.445
653.44	14666.686	9939.334	26640.564	31720.861	33366.312	28250.818	25328.312
653.59	14589.353	9892.089	26515.506	31556.209	33201.549	28106.791	25207.33
653.74	14519.701	9833.492	26358.195	31381.041	33021.216	27956.271	25080.095
653.89	14426.628	9765.364	26186.716	31193.352	32805.069	27774.792	24908.473
654.04	14353.049	9708.731	26029.126	31019.445	32620.369	27624.169	24767.115
654.19	14242.054	9619.34	25829.088	30780.91	32366.604	27400.549	24577.307
654.34	14147.296	9543.504	25649.481	30577.911	32160.856	27214.856	24421.01
654.49	14023.529	9459.804	25415.968	30327.837	31889.837	26965.013	24209.419
654.64	13908.792	9383.771	25199.067	30094.573	31634.266	26735.606	24010.418
654.78	13738.981	9279.036	24909.179	29760.519	31270.431	26424.113	23722.628
654.93	13482.527	9110.339	24452.757	29212.042	30708.658	25935.318	23286.703
655.08	13151.835	8885.648	23864.538	28517.857	29976.56	25316.439	22713.99
655.23	12828.619	8672.872	23275.334	27824.025	29254.883	24694.422	22129.982
655.38	12493.333	8441.828	22653.641	27090.213	28479.816	24046.465	21518.168
655.53	12194.688	8231.776	22108.479	26436.028	27804.513	23487.655	20993.94
655.68	11887.967	8027.275	21571.483	25810.428	27139.067	22911.692	20477.725
655.83	11687.311	7887.168	21199.52	25372.301	26682.543	22515.355	20128.059
655.98	11662.013	7863.958	21142.804	25312.825	26619.177	22450.704	20073.968
656.13	11782.711	7950.744	21368.371	25572.711	26907.48	22680.91	20288.25
656.28	11993.335	8086.84	21730.874	26024.762	27385.883	23069.323	20650.083
656.42	12266.353	8261.859	22210.65	26584.75	27996.046	23578.222	21130.88
656.57	12537.801	8449.944	22696.659	27174.374	28597.12	24080.911	21586.11
656.72	12849.124	8655.795	23258.827	27811.299	29281.981	24665.344	22103.585
656.87	13121.93	8827.304	23748.039	28394.151	29900.414	25179.545	22570.063
657.02	13368.222	8989.354	24187.289	28915.849	30457.431	25656.795	22988.09
657.17	13511.129	9082.217	24441.152	29227.525	30772.427	25915.515	23228.052
657.32	13611.726	9161.957	24634.793	29461.154	31017.594	26127.551	23419.814
657.47	13673.846	9206.428	24759.516	29641.319	31181.737	26253.483	23532.704
657.62	13735.941	9253.029	24902.874	29813.722	31360.578	26397.611	23669.656
657.76	13782.194	9271.744	24958.458	29899.161	31448.458	26459.282	23727.952
657.91	13819.12	9299.241	25020.822	29975.449	31531.537	26532.394	23782.9
658.06	13795.612	9281.733	24965.898	29932.183	31445.787	26471.292	23728.095
658.21	13804.111	9286.165	24979.044	29957.099	31485.583	26512.287	23748.287
658.36	13780.525	9257.854	24955.163	29915.47	31436.46	26465.481	23705.272
658.51	13771.517	9254.978	24946.056	29882.308	31408.551	26452.969	23684.527
658.66	13751.668	9235.327	24886.086	29823.492	31345.447	26394.822	23618.174
658.81	13734.187	9231.319	24858.528	29817.374	31330.825	26388.517	23600.474
658.96	13715.78	9222.604	24828.087	29777.757	31283.494	26346.011	23579.517
659.1	13740.385	9233.561	24877.297	29849.331	31371.704	26401.879	23633.661
659.25	13748.443	9235.575	24889.366	29886.862	31382.62	26403.465	23639.038
